__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_0_repetition_9,TODO,isna,Modin,Large, , , , 
run_6_repetition_10,TODO,isna,Polars,Large, , , , 
run_58_repetition_8,TODO,fillna,Dask,Large, , , , 
run_50_repetition_5,TODO,dropna,Dask,Large, , , , 
run_37_repetition_12,TODO,mean,Pandas,Small, , , , 
run_23_repetition_5,TODO,groupby,Polars,Small, , , , 
run_15_repetition_3,TODO,replace,Polars,Small, , , , 
run_44_repetition_9,TODO,drop,Pandas,Large, , , , 
run_49_repetition_19,TODO,dropna,Modin,Small, , , , 
run_56_repetition_10,TODO,fillna,Modin,Large, , , , 
run_34_repetition_7,TODO,mean,Dask,Large, , , , 
run_9_repetition_15,TODO,replace,Modin,Small, , , , 
run_66_repetition_13,TODO,concat,Dask,Large, , , , 
run_33_repetition_14,TODO,mean,Modin,Small, , , , 
run_69_repetition_2,TODO,concat,Pandas,Small, , , , 
run_57_repetition_13,TODO,fillna,Modin,Small, , , , 
run_48_repetition_1,TODO,dropna,Modin,Large, , , , 
run_69_repetition_18,TODO,concat,Pandas,Small, , , , 
run_68_repetition_14,TODO,concat,Pandas,Large, , , , 
run_54_repetition_13,TODO,dropna,Polars,Large, , , , 
run_14_repetition_4,TODO,replace,Polars,Large, , , , 
run_43_repetition_11,TODO,drop,Dask,Small, , , , 
run_25_repetition_1,TODO,sort,Modin,Small, , , , 
run_10_repetition_11,TODO,replace,Dask,Large, , , , 
run_19_repetition_5,TODO,groupby,Dask,Small, , , , 
run_50_repetition_8,TODO,dropna,Dask,Large, , , , 
run_47_repetition_19,TODO,drop,Polars,Small, , , , 
run_35_repetition_9,TODO,mean,Dask,Small, , , , 
run_19_repetition_16,TODO,groupby,Dask,Small, , , , 
run_67_repetition_9,TODO,concat,Dask,Small, , , , 
run_43_repetition_9,TODO,drop,Dask,Small, , , , 
run_55_repetition_18,TODO,dropna,Polars,Small, , , , 
run_62_repetition_2,TODO,fillna,Polars,Large, , , , 
run_47_repetition_9,TODO,drop,Polars,Small, , , , 
run_51_repetition_16,TODO,dropna,Dask,Small, , , , 
run_53_repetition_10,TODO,dropna,Pandas,Small, , , , 
run_15_repetition_4,TODO,replace,Polars,Small, , , , 
run_17_repetition_18,TODO,groupby,Modin,Small, , , , 
run_28_repetition_6,TODO,sort,Pandas,Large, , , , 
run_35_repetition_7,TODO,mean,Dask,Small, , , , 
run_38_repetition_6,TODO,mean,Polars,Large, , , , 
run_13_repetition_15,TODO,replace,Pandas,Small, , , , 
run_37_repetition_11,TODO,mean,Pandas,Small, , , , 
run_7_repetition_15,TODO,isna,Polars,Small, , , , 
run_65_repetition_0,TODO,concat,Modin,Small, , , , 
run_48_repetition_8,TODO,dropna,Modin,Large, , , , 
run_10_repetition_18,TODO,replace,Dask,Large, , , , 
run_62_repetition_18,TODO,fillna,Polars,Large, , , , 
run_47_repetition_17,TODO,drop,Polars,Small, , , , 
run_49_repetition_15,TODO,dropna,Modin,Small, , , , 
run_52_repetition_9,TODO,dropna,Pandas,Large, , , , 
run_58_repetition_3,TODO,fillna,Dask,Large, , , , 
run_1_repetition_6,TODO,isna,Modin,Small, , , , 
run_30_repetition_2,TODO,sort,Polars,Large, , , , 
run_67_repetition_17,TODO,concat,Dask,Small, , , , 
run_63_repetition_8,TODO,fillna,Polars,Small, , , , 
run_7_repetition_18,TODO,isna,Polars,Small, , , , 
run_16_repetition_18,TODO,groupby,Modin,Large, , , , 
run_31_repetition_10,TODO,sort,Polars,Small, , , , 
run_5_repetition_12,TODO,isna,Pandas,Small, , , , 
run_19_repetition_19,TODO,groupby,Dask,Small, , , , 
run_48_repetition_3,TODO,dropna,Modin,Large, , , , 
run_15_repetition_18,TODO,replace,Polars,Small, , , , 
run_61_repetition_6,TODO,fillna,Pandas,Small, , , , 
run_57_repetition_3,TODO,fillna,Modin,Small, , , , 
run_19_repetition_13,TODO,groupby,Dask,Small, , , , 
run_59_repetition_0,TODO,fillna,Dask,Small, , , , 
run_16_repetition_8,TODO,groupby,Modin,Large, , , , 
run_46_repetition_9,TODO,drop,Polars,Large, , , , 
run_8_repetition_14,TODO,replace,Modin,Large, , , , 
run_64_repetition_9,TODO,concat,Modin,Large, , , , 
run_63_repetition_17,TODO,fillna,Polars,Small, , , , 
run_16_repetition_14,TODO,groupby,Modin,Large, , , , 
run_42_repetition_9,TODO,drop,Dask,Large, , , , 
run_1_repetition_8,TODO,isna,Modin,Small, , , , 
run_29_repetition_6,TODO,sort,Pandas,Small, , , , 
run_64_repetition_11,TODO,concat,Modin,Large, , , , 
run_52_repetition_12,TODO,dropna,Pandas,Large, , , , 
run_33_repetition_5,TODO,mean,Modin,Small, , , , 
run_63_repetition_6,TODO,fillna,Polars,Small, , , , 
run_60_repetition_14,TODO,fillna,Pandas,Large, , , , 
run_24_repetition_4,TODO,sort,Modin,Large, , , , 
run_13_repetition_5,TODO,replace,Pandas,Small, , , , 
run_34_repetition_14,TODO,mean,Dask,Large, , , , 
run_29_repetition_2,TODO,sort,Pandas,Small, , , , 
run_27_repetition_18,TODO,sort,Dask,Small, , , , 
run_2_repetition_8,TODO,isna,Dask,Large, , , , 
run_67_repetition_12,TODO,concat,Dask,Small, , , , 
run_67_repetition_10,TODO,concat,Dask,Small, , , , 
run_40_repetition_12,TODO,drop,Modin,Large, , , , 
run_17_repetition_0,TODO,groupby,Modin,Small, , , , 
run_25_repetition_12,TODO,sort,Modin,Small, , , , 
run_0_repetition_17,TODO,isna,Modin,Large, , , , 
run_62_repetition_6,TODO,fillna,Polars,Large, , , , 
run_67_repetition_7,TODO,concat,Dask,Small, , , , 
run_71_repetition_2,TODO,concat,Polars,Small, , , , 
run_26_repetition_2,TODO,sort,Dask,Large, , , , 
run_51_repetition_5,TODO,dropna,Dask,Small, , , , 
run_65_repetition_8,TODO,concat,Modin,Small, , , , 
run_51_repetition_7,TODO,dropna,Dask,Small, , , , 
run_69_repetition_5,TODO,concat,Pandas,Small, , , , 
run_65_repetition_15,TODO,concat,Modin,Small, , , , 
run_49_repetition_1,TODO,dropna,Modin,Small, , , , 
run_31_repetition_6,TODO,sort,Polars,Small, , , , 
run_37_repetition_13,TODO,mean,Pandas,Small, , , , 
run_46_repetition_10,TODO,drop,Polars,Large, , , , 
run_15_repetition_2,TODO,replace,Polars,Small, , , , 
run_26_repetition_16,TODO,sort,Dask,Large, , , , 
run_44_repetition_13,TODO,drop,Pandas,Large, , , , 
run_54_repetition_16,TODO,dropna,Polars,Large, , , , 
run_37_repetition_4,TODO,mean,Pandas,Small, , , , 
run_61_repetition_8,TODO,fillna,Pandas,Small, , , , 
run_60_repetition_12,TODO,fillna,Pandas,Large, , , , 
run_7_repetition_4,TODO,isna,Polars,Small, , , , 
run_19_repetition_14,TODO,groupby,Dask,Small, , , , 
run_57_repetition_18,TODO,fillna,Modin,Small, , , , 
run_47_repetition_7,TODO,drop,Polars,Small, , , , 
run_65_repetition_3,TODO,concat,Modin,Small, , , , 
run_4_repetition_11,TODO,isna,Pandas,Large, , , , 
run_70_repetition_9,TODO,concat,Polars,Large, , , , 
run_68_repetition_10,TODO,concat,Pandas,Large, , , , 
run_25_repetition_16,TODO,sort,Modin,Small, , , , 
run_3_repetition_4,TODO,isna,Dask,Small, , , , 
run_39_repetition_17,TODO,mean,Polars,Small, , , , 
run_31_repetition_4,TODO,sort,Polars,Small, , , , 
run_38_repetition_0,TODO,mean,Polars,Large, , , , 
run_67_repetition_2,TODO,concat,Dask,Small, , , , 
run_26_repetition_15,TODO,sort,Dask,Large, , , , 
run_51_repetition_8,TODO,dropna,Dask,Small, , , , 
run_31_repetition_7,TODO,sort,Polars,Small, , , , 
run_54_repetition_15,TODO,dropna,Polars,Large, , , , 
run_29_repetition_5,TODO,sort,Pandas,Small, , , , 
run_29_repetition_11,TODO,sort,Pandas,Small, , , , 
run_71_repetition_13,TODO,concat,Polars,Small, , , , 
run_66_repetition_14,TODO,concat,Dask,Large, , , , 
run_41_repetition_6,TODO,drop,Modin,Small, , , , 
run_2_repetition_18,TODO,isna,Dask,Large, , , , 
run_35_repetition_1,TODO,mean,Dask,Small, , , , 
run_70_repetition_6,TODO,concat,Polars,Large, , , , 
run_55_repetition_3,TODO,dropna,Polars,Small, , , , 
run_28_repetition_3,TODO,sort,Pandas,Large, , , , 
run_16_repetition_3,TODO,groupby,Modin,Large, , , , 
run_65_repetition_14,TODO,concat,Modin,Small, , , , 
run_70_repetition_2,TODO,concat,Polars,Large, , , , 
run_47_repetition_10,TODO,drop,Polars,Small, , , , 
run_63_repetition_10,TODO,fillna,Polars,Small, , , , 
run_28_repetition_0,TODO,sort,Pandas,Large, , , , 
run_57_repetition_7,TODO,fillna,Modin,Small, , , , 
run_0_repetition_8,TODO,isna,Modin,Large, , , , 
run_9_repetition_17,TODO,replace,Modin,Small, , , , 
run_24_repetition_1,TODO,sort,Modin,Large, , , , 
run_45_repetition_10,TODO,drop,Pandas,Small, , , , 
run_18_repetition_10,TODO,groupby,Dask,Large, , , , 
run_43_repetition_19,TODO,drop,Dask,Small, , , , 
run_6_repetition_16,TODO,isna,Polars,Large, , , , 
run_33_repetition_19,TODO,mean,Modin,Small, , , , 
run_57_repetition_11,TODO,fillna,Modin,Small, , , , 
run_67_repetition_4,TODO,concat,Dask,Small, , , , 
run_71_repetition_6,TODO,concat,Polars,Small, , , , 
run_52_repetition_7,TODO,dropna,Pandas,Large, , , , 
run_29_repetition_1,TODO,sort,Pandas,Small, , , , 
run_68_repetition_0,TODO,concat,Pandas,Large, , , , 
run_70_repetition_16,TODO,concat,Polars,Large, , , , 
run_38_repetition_15,TODO,mean,Polars,Large, , , , 
run_10_repetition_0,TODO,replace,Dask,Large, , , , 
run_10_repetition_12,TODO,replace,Dask,Large, , , , 
run_14_repetition_18,TODO,replace,Polars,Large, , , , 
run_6_repetition_18,TODO,isna,Polars,Large, , , , 
run_8_repetition_18,TODO,replace,Modin,Large, , , , 
run_48_repetition_18,TODO,dropna,Modin,Large, , , , 
run_15_repetition_12,TODO,replace,Polars,Small, , , , 
run_2_repetition_0,TODO,isna,Dask,Large, , , , 
run_13_repetition_3,TODO,replace,Pandas,Small, , , , 
run_42_repetition_5,TODO,drop,Dask,Large, , , , 
run_26_repetition_5,TODO,sort,Dask,Large, , , , 
run_1_repetition_2,TODO,isna,Modin,Small, , , , 
run_34_repetition_12,TODO,mean,Dask,Large, , , , 
run_21_repetition_3,TODO,groupby,Pandas,Small, , , , 
run_0_repetition_12,TODO,isna,Modin,Large, , , , 
run_47_repetition_8,TODO,drop,Polars,Small, , , , 
run_55_repetition_8,TODO,dropna,Polars,Small, , , , 
run_58_repetition_0,TODO,fillna,Dask,Large, , , , 
run_66_repetition_12,TODO,concat,Dask,Large, , , , 
run_34_repetition_16,TODO,mean,Dask,Large, , , , 
run_18_repetition_2,TODO,groupby,Dask,Large, , , , 
run_18_repetition_7,TODO,groupby,Dask,Large, , , , 
run_52_repetition_13,TODO,dropna,Pandas,Large, , , , 
run_9_repetition_3,TODO,replace,Modin,Small, , , , 
run_35_repetition_8,TODO,mean,Dask,Small, , , , 
run_71_repetition_16,TODO,concat,Polars,Small, , , , 
run_9_repetition_5,TODO,replace,Modin,Small, , , , 
run_68_repetition_19,TODO,concat,Pandas,Large, , , , 
run_65_repetition_7,TODO,concat,Modin,Small, , , , 
run_69_repetition_10,TODO,concat,Pandas,Small, , , , 
run_12_repetition_11,TODO,replace,Pandas,Large, , , , 
run_56_repetition_7,TODO,fillna,Modin,Large, , , , 
run_14_repetition_5,TODO,replace,Polars,Large, , , , 
run_41_repetition_17,TODO,drop,Modin,Small, , , , 
run_29_repetition_16,TODO,sort,Pandas,Small, , , , 
run_68_repetition_18,TODO,concat,Pandas,Large, , , , 
run_68_repetition_9,TODO,concat,Pandas,Large, , , , 
run_35_repetition_17,TODO,mean,Dask,Small, , , , 
run_53_repetition_0,TODO,dropna,Pandas,Small, , , , 
run_34_repetition_19,TODO,mean,Dask,Large, , , , 
run_20_repetition_16,TODO,groupby,Pandas,Large, , , , 
run_43_repetition_6,TODO,drop,Dask,Small, , , , 
run_9_repetition_0,TODO,replace,Modin,Small, , , , 
run_69_repetition_14,TODO,concat,Pandas,Small, , , , 
run_51_repetition_2,TODO,dropna,Dask,Small, , , , 
run_52_repetition_8,TODO,dropna,Pandas,Large, , , , 
run_35_repetition_6,TODO,mean,Dask,Small, , , , 
run_53_repetition_17,TODO,dropna,Pandas,Small, , , , 
run_63_repetition_19,TODO,fillna,Polars,Small, , , , 
run_59_repetition_9,TODO,fillna,Dask,Small, , , , 
run_57_repetition_19,TODO,fillna,Modin,Small, , , , 
run_31_repetition_17,TODO,sort,Polars,Small, , , , 
run_51_repetition_17,TODO,dropna,Dask,Small, , , , 
run_55_repetition_5,TODO,dropna,Polars,Small, , , , 
run_34_repetition_13,TODO,mean,Dask,Large, , , , 
run_32_repetition_17,TODO,mean,Modin,Large, , , , 
run_48_repetition_16,TODO,dropna,Modin,Large, , , , 
run_34_repetition_5,TODO,mean,Dask,Large, , , , 
run_45_repetition_12,TODO,drop,Pandas,Small, , , , 
run_7_repetition_2,TODO,isna,Polars,Small, , , , 
run_24_repetition_5,TODO,sort,Modin,Large, , , , 
run_55_repetition_19,TODO,dropna,Polars,Small, , , , 
run_11_repetition_10,TODO,replace,Dask,Small, , , , 
run_62_repetition_0,TODO,fillna,Polars,Large, , , , 
run_5_repetition_18,TODO,isna,Pandas,Small, , , , 
run_52_repetition_3,TODO,dropna,Pandas,Large, , , , 
run_15_repetition_16,TODO,replace,Polars,Small, , , , 
run_9_repetition_16,TODO,replace,Modin,Small, , , , 
run_16_repetition_19,TODO,groupby,Modin,Large, , , , 
run_2_repetition_15,TODO,isna,Dask,Large, , , , 
run_47_repetition_3,TODO,drop,Polars,Small, , , , 
run_43_repetition_18,TODO,drop,Dask,Small, , , , 
run_70_repetition_5,TODO,concat,Polars,Large, , , , 
run_21_repetition_18,TODO,groupby,Pandas,Small, , , , 
run_69_repetition_12,TODO,concat,Pandas,Small, , , , 
run_70_repetition_19,TODO,concat,Polars,Large, , , , 
run_27_repetition_0,TODO,sort,Dask,Small, , , , 
run_48_repetition_2,TODO,dropna,Modin,Large, , , , 
run_0_repetition_6,TODO,isna,Modin,Large, , , , 
run_59_repetition_12,TODO,fillna,Dask,Small, , , , 
run_45_repetition_9,TODO,drop,Pandas,Small, , , , 
run_54_repetition_10,TODO,dropna,Polars,Large, , , , 
run_28_repetition_4,TODO,sort,Pandas,Large, , , , 
run_2_repetition_3,TODO,isna,Dask,Large, , , , 
run_20_repetition_18,TODO,groupby,Pandas,Large, , , , 
run_5_repetition_7,TODO,isna,Pandas,Small, , , , 
run_49_repetition_10,TODO,dropna,Modin,Small, , , , 
run_19_repetition_2,TODO,groupby,Dask,Small, , , , 
run_20_repetition_8,TODO,groupby,Pandas,Large, , , , 
run_5_repetition_15,TODO,isna,Pandas,Small, , , , 
run_66_repetition_10,TODO,concat,Dask,Large, , , , 
run_71_repetition_3,TODO,concat,Polars,Small, , , , 
run_50_repetition_14,TODO,dropna,Dask,Large, , , , 
run_50_repetition_16,TODO,dropna,Dask,Large, , , , 
run_29_repetition_13,TODO,sort,Pandas,Small, , , , 
run_19_repetition_18,TODO,groupby,Dask,Small, , , , 
run_35_repetition_14,TODO,mean,Dask,Small, , , , 
run_18_repetition_12,TODO,groupby,Dask,Large, , , , 
run_36_repetition_16,TODO,mean,Pandas,Large, , , , 
run_13_repetition_7,TODO,replace,Pandas,Small, , , , 
run_29_repetition_9,TODO,sort,Pandas,Small, , , , 
run_30_repetition_7,TODO,sort,Polars,Large, , , , 
run_63_repetition_12,TODO,fillna,Polars,Small, , , , 
run_30_repetition_8,TODO,sort,Polars,Large, , , , 
run_60_repetition_5,TODO,fillna,Pandas,Large, , , , 
run_63_repetition_11,TODO,fillna,Polars,Small, , , , 
run_31_repetition_0,TODO,sort,Polars,Small, , , , 
run_40_repetition_13,TODO,drop,Modin,Large, , , , 
run_40_repetition_16,TODO,drop,Modin,Large, , , , 
run_69_repetition_13,TODO,concat,Pandas,Small, , , , 
run_42_repetition_1,TODO,drop,Dask,Large, , , , 
run_40_repetition_11,TODO,drop,Modin,Large, , , , 
run_42_repetition_3,TODO,drop,Dask,Large, , , , 
run_22_repetition_3,TODO,groupby,Polars,Large, , , , 
run_23_repetition_2,TODO,groupby,Polars,Small, , , , 
run_49_repetition_13,TODO,dropna,Modin,Small, , , , 
run_56_repetition_1,TODO,fillna,Modin,Large, , , , 
run_19_repetition_1,TODO,groupby,Dask,Small, , , , 
run_8_repetition_19,TODO,replace,Modin,Large, , , , 
run_9_repetition_9,TODO,replace,Modin,Small, , , , 
run_3_repetition_11,TODO,isna,Dask,Small, , , , 
run_42_repetition_10,TODO,drop,Dask,Large, , , , 
run_6_repetition_15,TODO,isna,Polars,Large, , , , 
run_38_repetition_12,TODO,mean,Polars,Large, , , , 
run_64_repetition_7,TODO,concat,Modin,Large, , , , 
run_46_repetition_17,TODO,drop,Polars,Large, , , , 
run_69_repetition_11,TODO,concat,Pandas,Small, , , , 
run_36_repetition_3,TODO,mean,Pandas,Large, , , , 
run_50_repetition_18,TODO,dropna,Dask,Large, , , , 
run_68_repetition_13,TODO,concat,Pandas,Large, , , , 
run_59_repetition_1,TODO,fillna,Dask,Small, , , , 
run_67_repetition_0,TODO,concat,Dask,Small, , , , 
run_11_repetition_18,TODO,replace,Dask,Small, , , , 
run_71_repetition_9,TODO,concat,Polars,Small, , , , 
run_30_repetition_11,TODO,sort,Polars,Large, , , , 
run_56_repetition_2,TODO,fillna,Modin,Large, , , , 
run_22_repetition_14,TODO,groupby,Polars,Large, , , , 
run_70_repetition_7,TODO,concat,Polars,Large, , , , 
run_67_repetition_16,TODO,concat,Dask,Small, , , , 
run_33_repetition_13,TODO,mean,Modin,Small, , , , 
run_66_repetition_9,TODO,concat,Dask,Large, , , , 
run_44_repetition_14,TODO,drop,Pandas,Large, , , , 
run_2_repetition_7,TODO,isna,Dask,Large, , , , 
run_53_repetition_2,TODO,dropna,Pandas,Small, , , , 
run_0_repetition_16,TODO,isna,Modin,Large, , , , 
run_12_repetition_7,TODO,replace,Pandas,Large, , , , 
run_46_repetition_16,TODO,drop,Polars,Large, , , , 
run_56_repetition_8,TODO,fillna,Modin,Large, , , , 
run_64_repetition_5,TODO,concat,Modin,Large, , , , 
run_46_repetition_13,TODO,drop,Polars,Large, , , , 
run_41_repetition_1,TODO,drop,Modin,Small, , , , 
run_3_repetition_10,TODO,isna,Dask,Small, , , , 
run_9_repetition_19,TODO,replace,Modin,Small, , , , 
run_16_repetition_7,TODO,groupby,Modin,Large, , , , 
run_39_repetition_14,TODO,mean,Polars,Small, , , , 
run_58_repetition_13,TODO,fillna,Dask,Large, , , , 
run_10_repetition_19,TODO,replace,Dask,Large, , , , 
run_25_repetition_9,TODO,sort,Modin,Small, , , , 
run_32_repetition_3,TODO,mean,Modin,Large, , , , 
run_56_repetition_15,TODO,fillna,Modin,Large, , , , 
run_24_repetition_2,TODO,sort,Modin,Large, , , , 
run_32_repetition_11,TODO,mean,Modin,Large, , , , 
run_20_repetition_4,TODO,groupby,Pandas,Large, , , , 
run_54_repetition_19,TODO,dropna,Polars,Large, , , , 
run_11_repetition_1,TODO,replace,Dask,Small, , , , 
run_6_repetition_19,TODO,isna,Polars,Large, , , , 
run_23_repetition_7,TODO,groupby,Polars,Small, , , , 
run_24_repetition_19,TODO,sort,Modin,Large, , , , 
run_63_repetition_1,TODO,fillna,Polars,Small, , , , 
run_13_repetition_6,TODO,replace,Pandas,Small, , , , 
run_47_repetition_0,TODO,drop,Polars,Small, , , , 
run_36_repetition_2,TODO,mean,Pandas,Large, , , , 
run_68_repetition_12,TODO,concat,Pandas,Large, , , , 
run_40_repetition_4,TODO,drop,Modin,Large, , , , 
run_46_repetition_2,TODO,drop,Polars,Large, , , , 
run_27_repetition_5,TODO,sort,Dask,Small, , , , 
run_23_repetition_6,TODO,groupby,Polars,Small, , , , 
run_55_repetition_11,TODO,dropna,Polars,Small, , , , 
run_56_repetition_11,TODO,fillna,Modin,Large, , , , 
run_11_repetition_9,TODO,replace,Dask,Small, , , , 
run_51_repetition_14,TODO,dropna,Dask,Small, , , , 
run_31_repetition_8,TODO,sort,Polars,Small, , , , 
run_54_repetition_18,TODO,dropna,Polars,Large, , , , 
run_18_repetition_4,TODO,groupby,Dask,Large, , , , 
run_48_repetition_7,TODO,dropna,Modin,Large, , , , 
run_54_repetition_5,TODO,dropna,Polars,Large, , , , 
run_0_repetition_11,TODO,isna,Modin,Large, , , , 
run_62_repetition_15,TODO,fillna,Polars,Large, , , , 
run_18_repetition_13,TODO,groupby,Dask,Large, , , , 
run_54_repetition_0,TODO,dropna,Polars,Large, , , , 
run_24_repetition_6,TODO,sort,Modin,Large, , , , 
run_50_repetition_17,TODO,dropna,Dask,Large, , , , 
run_66_repetition_17,TODO,concat,Dask,Large, , , , 
run_11_repetition_14,TODO,replace,Dask,Small, , , , 
run_43_repetition_14,TODO,drop,Dask,Small, , , , 
run_57_repetition_10,TODO,fillna,Modin,Small, , , , 
